address,votes,funded_entities
0xa2b00d88a815e92dc3a7e254c8e37fbaa75c67c3,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xe8d1ca372db0d4322b4e4d949ca809cd040d2261,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x02e13dc135e48e56447f99b488727fc5a1b11fe0,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x473e90f95e7b41e268751f703fd8f532c473ee2f,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x05c0b7835cb119eedc2d8ea71d7f46d5b0874403,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x0875bcb9d6067992a1985d005228c311e993da9b,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x3df759164926b9785899c688fd3241d6538103ec,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xf2f31cd5b92c47b100343a7e94c2e141a4bdf571,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x0000efa8dce86e986946528bbe6d37cc58731d3f,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xe468bdfb9ffb211a184dd7fbb798f3ad2eb3d672,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xc3674b44c580b4770ceea6e1dc5bc7f0500a9da8,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xc36864fcbd9665675923881393ae7d36cda0a271,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x777e9a208f24d0b6464c1a40d3630e3dbafe2c2a,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x7d51352086b80587bc4bbc6a2ee0f0a58e0cab9f,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x8b4c4bbf716ec83bceab881436b38929d415db6a,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x99f49c9d75ebcf2d49c66842bc572960f02801e6,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x23d33cc673674b429281806ffd07f4cea2a52a00,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x626b296d94f4d13e9735d9421350e2cbaf38dda2,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x0a4c625d84ac9f3c784ed8c34535f87284f1fb4c,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xd5af3034c41b713eb3b11e590d6ff25b9b1fca1f,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xb46796e1023e5e69e5667885a119b79ddf859f0d,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x9444dd8295ce706cd7f9729c8c1b996b71715b2c,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xf35afe3a05ae49d4342aac54ea33e0c55fbc2288,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x6bff036cb04278500fc1ebf385003861c98920e0,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xf10529f2a987e2f10b72dd17adc7a7c78c307d20,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x5bb1807e05b79f467d8d9bfdc5820639fa462bbf,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xb9ccbcf4b47200f01987c2c0d8bc243fb09c232e,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x0cc03cbde4f0e46858c88de894edc968e9232a33,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x801ca888631c27be9bf1d488b85a1bfb372e596c,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xa21077a1a4bfcc7bac0344f8ed012e8e62c5883b,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xb80b23abd595c2679bf5da6f03d6063b18859caf,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x443779a7bc382a978d5e0223868cdf50be66e226,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x19afb4086ee33de0358f2f38c32e917b9d5f0d79,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0x69ca67a9a604935eff588f29ee6c6d74178772b8,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
0xa971fe928e758d93b11adfe11af4b011aafe5acd,52,"[Good Entry Labs, Jones DAO, D2 Finance, Silo Labs, Thales, Sanko GameCorp, Camelot Exchange, Rodeo Finance, Dolomite, Furucombo, Vertex Protocol, Thetanuts Finance, PancakeSwap, Timeswap, DefiEdge, StakeDAO, WOOFi, CVI, Gamma, Perennial Finance, Wormhole Foundation, Angle Protocol, Magpie, Solv Protocol, Realm, dForce, Balancer DAO, Vela Exchange, Stargate Finance, MUX Protocol, Tally, Dopex, GMX, Lodestar Finance, Frax Finance, Abracadabra DAO, Umami Finance, OpenOcean, Stella, Notional, Gains Network, Trader Joe, KyberSwap, Pendle, Ramses, Shell Protocol, unshETH, Premia, RabbitHole, Radiant DAO, WINR Protocol, Tales of Elleria]"
